"type","epoch","batch","shot","sparsity_mode","sparsity_value","loss","iou_cup","iou_disc"
"TR","17","88","19","region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour","0.627 38 0.384 0.471 0.544 0.536 47 0.618 0.165 0.274 0.101 11 0.566 0.624 0.916 0.503 32 0.22 0.645","0.125255286693573","null","null"
"TR","17","89","8","contour skeleton region point grid contour skeleton region","0.914 0.678 0.423 25 0.139 0.229 0.766 0.694","0.16122907400131226","null","null"
"TR","17","90","11","grid contour skeleton region point grid contour skeleton region point grid","0.408 0.416 0.811 0.535 9 0.783 0.436 0.606 0.833 43 0.684","0.12583333253860474","null","null"
"TR","17","91","13","point grid contour skeleton region point grid contour skeleton region point grid contour","6 0.594 0.165 0.931 0.213 27 0.464 0.191 0.866 0.737 21 0.273 0.461","0.11630922555923462","null","null"
"TR","17","92","3","grid contour skeleton","0.479 0.692 0.818","0.1956527978181839","null","null"
"TR","17","93","14","contour skeleton region point grid contour skeleton region point grid contour skeleton region point","0.122 0.99 0.114 45 0.633 0.763 0.57 0.934 45 0.817 0.228 0.192 0.657 9","0.12451452016830444","null","null"
"TR","17","94","18","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point","0.819 0.377 30 0.605 0.914 0.47 0.886 47 0.195 0.594 0.198 0.531 36 0.931 0.431 0.428 0.145 50","0.1438133269548416","null","null"
"TR","17","95","8","contour skeleton region point grid contour skeleton region","0.889 0.927 0.731 24 0.75 0.696 0.475 0.712","0.13015368580818176","null","null"
"TR","17","96","7","contour skeleton region point grid contour skeleton","0.928 0.403 0.68 22 0.598 0.421 0.279","0.18207372725009918","null","null"
"TR","17","97","13","contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.66 0.816 0.207 44 0.719 0.402 0.98 0.952 13 0.934 0.512 0.853 0.344","0.15609659254550934","null","null"
"TR","17","98","15","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour","0.283 0.345 17 0.909 0.327 0.996 0.339 7 0.984 0.896 0.403 0.163 9 0.548 0.655","0.14308325946331024","null","null"
"TR","17","99","6","point grid contour skeleton region point","7 0.873 0.964 0.37 0.728 19","0.13269713521003723","null","null"
"VL","17","0","5","point","13","0.26872000098228455","0.6202","0.8576"
"VL","17","1","5","point","25","0.2441040724515915","0.5988","0.8419"
"VL","17","2","5","point","37","0.3974273204803467","0.6379","0.7737"
"VL","17","3","5","grid","0.25","0.31477880477905273","0.6743","0.827"
"VL","17","4","5","grid","0.5","0.2811037003993988","0.6986","0.8179"
"VL","17","5","5","grid","0.75","0.23880811035633087","0.6","0.8585"
"VL","17","6","5","contour","0.25","0.2391025274991989","0.5798","0.8699"
"VL","17","7","5","contour","0.5","0.3156214654445648","0.4519","0.8398"
"VL","17","8","5","contour","0.75","0.30886560678482056","0.6591","0.8264"
"VL","17","9","5","skeleton","0.25","0.20743605494499207","0.7274","0.86"
"VL","17","10","5","skeleton","0.5","0.2876194715499878","0.6516","0.8065"
"VL","17","11","5","skeleton","0.75","0.19882699847221375","0.689","0.8685"
"VL","17","12","5","region","0.25","0.29922857880592346","0.5492","0.832"
"VL","17","13","5","region","0.5","0.2691696286201477","0.6624","0.8363"
"VL","17","14","5","region","0.75","0.3345002830028534","0.6175","0.8341"
"VL","17","15","10","point","13","0.2547898292541504","0.6222","0.8643"
"VL","17","16","10","point","25","0.2512582242488861","0.6812","0.8359"
"VL","17","17","10","point","37","0.187115877866745","0.7143","0.8804"
"VL","17","18","10","grid","0.25","0.24585311114788055","0.6409","0.8504"
"VL","17","19","10","grid","0.5","0.24221327900886536","0.7295","0.852"
"VL","17","20","10","grid","0.75","0.26395949721336365","0.6235","0.8623"
"VL","17","21","10","contour","0.25","0.2774972915649414","0.5372","0.8656"
"VL","17","22","10","contour","0.5","0.4054524004459381","0.4472","0.796"
"VL","17","23","10","contour","0.75","0.3117583394050598","0.5577","0.8115"
"VL","17","24","10","skeleton","0.25","0.2797375023365021","0.6509","0.8309"
"VL","17","25","10","skeleton","0.5","0.16797055304050446","0.6644","0.8834"
"VL","17","26","10","skeleton","0.75","0.281973272562027","0.6115","0.8481"
"VL","17","27","10","region","0.25","0.26443716883659363","0.7","0.8414"
"VL","17","28","10","region","0.5","0.2122010737657547","0.7066","0.8553"
"VL","17","29","10","region","0.75","0.2819291651248932","0.6421","0.85"
"VL","17","30","15","point","13","0.22147588431835175","0.6369","0.8481"
"VL","17","31","15","point","25","0.16698022186756134","0.695","0.8832"
"VL","17","32","15","point","37","0.2843295931816101","0.6439","0.8264"
"VL","17","33","15","grid","0.25","0.30511459708213806","0.653","0.8329"
"VL","17","34","15","grid","0.5","0.29867061972618103","0.6185","0.8529"
"VL","17","35","15","grid","0.75","0.28244996070861816","0.699","0.8366"
"VL","17","36","15","contour","0.25","0.21591147780418396","0.6993","0.8816"
"VL","17","37","15","contour","0.5","0.3603631258010864","0.5708","0.7601"
"VL","17","38","15","contour","0.75","0.2728945314884186","0.6136","0.8404"
"VL","17","39","15","skeleton","0.25","0.3250647783279419","0.6295","0.8153"
"VL","17","40","15","skeleton","0.5","0.2180424928665161","0.6716","0.8624"
"VL","17","41","15","skeleton","0.75","0.43670853972435","0.4905","0.7977"
"VL","17","42","15","region","0.25","0.25387123227119446","0.7049","0.8402"
"VL","17","43","15","region","0.5","0.21034614741802216","0.6892","0.8699"
"VL","17","44","15","region","0.75","0.22775061428546906","0.672","0.8412"
"VL","17","45","5","point","13","0.4346301555633545","0.5196","0.7923"
"VL","17","46","5","point","25","0.5100662112236023","0.4427","0.7948"
"VL","17","47","5","point","37","0.6448691487312317","0.3964","0.7536"
"VL","17","48","5","grid","0.25","0.5207509994506836","0.4574","0.7933"
"VL","17","49","5","grid","0.5","0.4445928633213043","0.5553","0.7912"
"VL","17","50","5","grid","0.75","0.466886430978775","0.5341","0.7755"
"VL","17","51","5","contour","0.25","0.6559106111526489","0.248","0.7593"
"VL","17","52","5","contour","0.5","0.44656771421432495","0.5472","0.7912"
"VL","17","53","5","contour","0.75","0.578689694404602","0.2662","0.8316"
"VL","17","54","5","skeleton","0.25","0.6150053143501282","0.4694","0.7612"
"VL","17","55","5","skeleton","0.5","0.6329699754714966","0.4052","0.7609"
"VL","17","56","5","skeleton","0.75","0.47443240880966187","0.5263","0.7989"
"VL","17","57","5","region","0.25","0.5829141139984131","0.4701","0.7724"
"VL","17","58","5","region","0.5","0.478545606136322","0.4836","0.7938"
"VL","17","59","5","region","0.75","0.41553372144699097","0.4935","0.8008"
"VL","17","60","10","point","13","0.6179059743881226","0.3957","0.7504"
"VL","17","61","10","point","25","0.5175134539604187","0.5256","0.7841"
"VL","17","62","10","point","37","0.4742904305458069","0.4221","0.8048"
"VL","17","63","10","grid","0.25","0.4582332670688629","0.5198","0.7918"
"VL","17","64","10","grid","0.5","0.5856978893280029","0.4116","0.7677"
"VL","17","65","10","grid","0.75","0.4139234125614166","0.5667","0.8095"
"VL","17","66","10","contour","0.25","0.5033512115478516","0.4424","0.773"
"VL","17","67","10","contour","0.5","0.42803820967674255","0.371","0.8195"
"VL","17","68","10","contour","0.75","0.505749523639679","0.406","0.7419"
"VL","17","69","10","skeleton","0.25","0.5074659585952759","0.4158","0.7746"
"VL","17","70","10","skeleton","0.5","0.45665305852890015","0.4731","0.7983"
"VL","17","71","10","skeleton","0.75","0.6388964653015137","0.4415","0.772"
"VL","17","72","10","region","0.25","0.4505326747894287","0.5194","0.8024"
"VL","17","73","10","region","0.5","0.4315119683742523","0.561","0.7931"
"VL","17","74","10","region","0.75","0.6148089170455933","0.4126","0.7666"
"VL","17","75","15","point","13","0.607577919960022","0.4088","0.7692"
"VL","17","76","15","point","25","0.5239938497543335","0.4846","0.7583"
"VL","17","77","15","point","37","0.3775290250778198","0.5234","0.8336"
"VL","17","78","15","grid","0.25","0.5816150307655334","0.4288","0.7735"
"VL","17","79","15","grid","0.5","0.4400530457496643","0.4867","0.8286"
"VL","17","80","15","grid","0.75","0.4325287342071533","0.4983","0.7926"
"VL","17","81","15","contour","0.25","0.5416979789733887","0.419","0.755"
"VL","17","82","15","contour","0.5","0.5659795999526978","0.2755","0.7747"
"VL","17","83","15","contour","0.75","0.6278335452079773","0.3113","0.765"
"VL","17","84","15","skeleton","0.25","0.5109056830406189","0.5336","0.8037"
"VL","17","85","15","skeleton","0.5","0.5891374349594116","0.3816","0.7587"
"VL","17","86","15","skeleton","0.75","0.48219355940818787","0.3881","0.8202"
"VL","17","87","15","region","0.25","0.35097503662109375","0.5998","0.8186"
"VL","17","88","15","region","0.5","0.6300636529922485","0.4568","0.7419"
"VL","17","89","15","region","0.75","0.3975047469139099","0.601","0.7991"
"VL","17","90","5","point","13","0.3656904399394989","0.5807","0.8284"
"VL","17","91","5","point","25","0.3444010317325592","0.6308","0.8397"
"VL","17","92","5","point","37","0.36573246121406555","0.5999","0.8456"
"VL","17","93","5","grid","0.25","0.4172489047050476","0.5609","0.8342"
"VL","17","94","5","grid","0.5","0.3213807940483093","0.6802","0.8515"
"VL","17","95","5","grid","0.75","0.3551458716392517","0.6071","0.827"
"VL","17","96","5","contour","0.25","0.3775947093963623","0.6172","0.8543"
"VL","17","97","5","contour","0.5","0.3747236132621765","0.605","0.8151"
"VL","17","98","5","contour","0.75","0.37393438816070557","0.5884","0.806"
"VL","17","99","5","skeleton","0.25","0.34833961725234985","0.6549","0.8663"
"VL","17","100","5","skeleton","0.5","0.36745017766952515","0.6354","0.8218"
"VL","17","101","5","skeleton","0.75","0.3614922761917114","0.5531","0.8441"
"VL","17","102","5","region","0.25","0.3397665023803711","0.642","0.8494"
"VL","17","103","5","region","0.5","0.3906378149986267","0.557","0.8415"
"VL","17","104","5","region","0.75","0.3289715051651001","0.6743","0.8554"
"VL","17","105","10","point","13","0.388713002204895","0.5847","0.843"
"VL","17","106","10","point","25","0.3660833239555359","0.6155","0.8397"
"VL","17","107","10","point","37","0.37136024236679077","0.6513","0.8458"
"VL","17","108","10","grid","0.25","0.29370859265327454","0.6877","0.8572"
"VL","17","109","10","grid","0.5","0.3967052102088928","0.5327","0.8268"
"VL","17","110","10","grid","0.75","0.33494600653648376","0.6025","0.8592"
"VL","17","111","10","contour","0.25","0.3799923062324524","0.626","0.791"
"VL","17","112","10","contour","0.5","0.36177927255630493","0.6365","0.8128"
"VL","17","113","10","contour","0.75","0.40750473737716675","0.5686","0.8564"
"VL","17","114","10","skeleton","0.25","0.4109492301940918","0.5765","0.8368"
"VL","17","115","10","skeleton","0.5","0.34017783403396606","0.6387","0.8588"
"VL","17","116","10","skeleton","0.75","0.4011613428592682","0.5806","0.8254"
"VL","17","117","10","region","0.25","0.3420473337173462","0.6227","0.8616"
"VL","17","118","10","region","0.5","0.3318585753440857","0.612","0.8529"
"VL","17","119","10","region","0.75","0.39830249547958374","0.5808","0.8159"
"VL","17","120","15","point","13","0.37566548585891724","0.5708","0.8284"
"VL","17","121","15","point","25","0.33934101462364197","0.6435","0.8401"
"VL","17","122","15","point","37","0.29492488503456116","0.663","0.8786"
"VL","17","123","15","grid","0.25","0.40672215819358826","0.5763","0.8195"
"VL","17","124","15","grid","0.5","0.3374662399291992","0.6404","0.8479"
"VL","17","125","15","grid","0.75","0.3381369411945343","0.6329","0.8457"
"VL","17","126","15","contour","0.25","0.36522364616394043","0.6047","0.8224"
"VL","17","127","15","contour","0.5","0.37655216455459595","0.5751","0.8131"
"VL","17","128","15","contour","0.75","0.33135315775871277","0.6617","0.855"
"VL","17","129","15","skeleton","0.25","0.37826988101005554","0.5656","0.8427"
"VL","17","130","15","skeleton","0.5","0.4678805470466614","0.5195","0.8104"
"VL","17","131","15","skeleton","0.75","0.3305811285972595","0.6289","0.8708"
"VL","17","132","15","region","0.25","0.34737664461135864","0.5607","0.8461"
"VL","17","133","15","region","0.5","0.4060839116573334","0.5804","0.8179"
"VL","17","134","15","region","0.75","0.29945188760757446","0.6715","0.8714"
"TR","18","0","6","point grid contour skeleton region point","7 0.873 0.964 0.37 0.728 19","0.1257111132144928","null","null"
"TR","18","1","8","contour skeleton region point grid contour skeleton region","0.914 0.678 0.423 25 0.139 0.229 0.766 0.694","0.1684151142835617","null","null"
"TR","18","2","3","grid contour skeleton","0.479 0.692 0.818","0.17578014731407166","null","null"
"TR","18","3","10","grid contour skeleton region point grid contour skeleton region point","0.996 0.303 0.553 0.498 46 0.279 0.143 0.476 0.83 44","0.16542255878448486","null","null"
"TR","18","4","14","contour skeleton region point grid contour skeleton region point grid contour skeleton region point","0.122 0.99 0.114 45 0.633 0.763 0.57 0.934 45 0.817 0.228 0.192 0.657 9","0.14164890348911285","null","null"
"TR","18","5","19","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","48 0.757 0.336 0.534 0.202 34 0.675 0.555 0.254 0.517 14 0.782 0.534 0.588 0.734 48 0.198 0.117 0.115","0.12407784163951874","null","null"
"TR","18","6","14","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","13 0.303 0.965 0.659 0.999 7 0.351 0.857 0.179 0.11 29 0.976 0.194 0.255","0.12469442188739777","null","null"
"TR","18","7","11","grid contour skeleton region point grid contour skeleton region point grid","0.408 0.416 0.811 0.535 9 0.783 0.436 0.606 0.833 43 0.684","0.13555410504341125","null","null"
"TR","18","8","11","grid contour skeleton region point grid contour skeleton region point grid","0.436 0.911 0.916 0.469 24 0.118 0.705 0.752 0.13 42 0.543","0.13055242598056793","null","null"
"TR","18","9","17","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","7 0.699 0.636 0.238 0.752 6 0.934 0.671 0.9 0.807 38 0.511 0.193 0.516 0.372 41 0.822","0.12896022200584412","null","null"
"TR","18","10","7","grid contour skeleton region point grid contour","0.825 0.565 0.576 0.515 48 0.239 0.583","0.14977845549583435","null","null"
"TR","18","11","12","contour skeleton region point grid contour skeleton region point grid contour skeleton","0.316 0.74 0.934 37 0.179 0.559 0.147 0.965 20 0.615 0.14 0.946","0.13512685894966125","null","null"
"TR","18","12","4","region point grid contour","0.932 14 0.106 0.282","0.12670069932937622","null","null"
"TR","18","13","12","grid contour skeleton region point grid contour skeleton region point grid contour","0.136 0.407 0.313 0.373 6 0.773 0.776 0.164 0.963 24 0.748 0.633","0.1318253129720688","null","null"
"TR","18","14","14","skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.463 0.164 25 0.736 0.98 0.994 0.283 42 0.539 0.65 0.716 0.455 12 0.566","0.1349378079175949","null","null"
"TR","18","15","6","grid contour skeleton region point grid","0.899 0.417 0.593 0.16 36 0.319","0.20498470962047577","null","null"
"TR","18","16","8","point grid contour skeleton region point grid contour","16 0.924 0.519 0.248 0.803 32 0.817 0.569","0.13846933841705322","null","null"
"TR","18","17","13","contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.148 0.587 0.186 6 0.261 0.306 0.771 0.33 27 0.803 0.417 0.392 0.824","0.15471026301383972","null","null"
"TR","18","18","13","point grid contour skeleton region point grid contour skeleton region point grid contour","14 0.295 0.359 0.839 0.48 26 0.328 0.938 0.39 0.662 6 0.689 0.447","0.23813490569591522","null","null"
"TR","18","19","2","skeleton region","0.655 0.922","0.30915024876594543","null","null"
"TR","18","20","17","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","29 0.221 0.96 0.314 0.312 44 0.814 0.391 0.304 0.517 41 0.507 0.527 0.333 0.196 18 0.425","0.14834003150463104","null","null"
"TR","18","21","8","skeleton region point grid contour skeleton region point","0.832 0.609 10 0.681 0.672 0.375 0.274 38","0.16263525187969208","null","null"
"TR","18","22","5","grid contour skeleton region point","0.677 0.328 0.996 0.847 19","0.18654516339302063","null","null"
"TR","18","23","19","region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour","0.627 38 0.384 0.471 0.544 0.536 47 0.618 0.165 0.274 0.101 11 0.566 0.624 0.916 0.503 32 0.22 0.645","0.13850566744804382","null","null"
"TR","18","24","1","point","29","0.15402615070343018","null","null"
"TR","18","25","8","grid contour skeleton region point grid contour skeleton","0.145 0.209 0.937 0.132 24 0.548 0.84 0.325","0.16721968352794647","null","null"
"TR","18","26","4","grid contour skeleton region","0.969 0.138 0.623 0.302","0.1399507075548172","null","null"
"TR","18","27","10","contour skeleton region point grid contour skeleton region point grid","0.317 0.12 0.128 13 0.531 0.151 0.565 0.68 9 0.66","0.1494898647069931","null","null"
"TR","18","28","1","region","0.843","0.1240481287240982","null","null"
"TR","18","29","7","grid contour skeleton region point grid contour","0.488 0.987 0.138 0.74 48 0.101 0.731","0.2221413105726242","null","null"
"TR","18","30","1","contour","0.979","0.1825403869152069","null","null"
"TR","18","31","15","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour","0.941 0.864 39 0.693 0.791 0.53 0.258 23 0.166 0.573 0.285 0.428 43 0.459 0.969","0.15109801292419434","null","null"
"TR","18","32","10","contour skeleton region point grid contour skeleton region point grid","0.314 0.334 0.349 14 0.238 0.649 0.588 0.888 10 0.337","0.2436804324388504","null","null"
"TR","18","33","7","skeleton region point grid contour skeleton region","0.576 0.615 13 0.869 0.608 0.623 0.375","0.12173821032047272","null","null"
"TR","18","34","1","contour","0.981","0.1509222537279129","null","null"
"TR","18","35","13","region point grid contour skeleton region point grid contour skeleton region point grid","0.286 11 0.242 0.759 0.61 0.366 44 0.467 0.6 0.557 0.657 18 0.62","0.1347612887620926","null","null"
"TR","18","36","18","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point","0.819 0.377 30 0.605 0.914 0.47 0.886 47 0.195 0.594 0.198 0.531 36 0.931 0.431 0.428 0.145 50","0.15058274567127228","null","null"
"TR","18","37","13","grid contour skeleton region point grid contour skeleton region point grid contour skeleton","0.434 0.819 0.833 0.231 22 0.555 0.23 0.547 0.758 17 0.812 0.231 0.458","0.18230488896369934","null","null"
"TR","18","38","8","skeleton region point grid contour skeleton region point","0.968 0.926 30 0.71 0.569 0.577 0.615 13","0.19315585494041443","null","null"
"TR","18","39","2","skeleton region","0.155 0.953","0.1819552332162857","null","null"
"TR","18","40","1","region","0.179","0.1514621078968048","null","null"
"TR","18","41","10","point grid contour skeleton region point grid contour skeleton region","25 0.778 0.565 0.788 0.261 38 0.513 0.457 0.398 0.153","0.14403071999549866","null","null"
"TR","18","42","1","point","10","0.2282506227493286","null","null"
"TR","18","43","12","region point grid contour skeleton region point grid contour skeleton region point","0.17 11 0.703 0.997 0.601 0.849 28 0.272 0.545 0.172 0.675 8","0.12393037229776382","null","null"
"TR","18","44","18","region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.173 18 0.175 0.479 0.921 0.592 39 0.434 0.275 0.421 0.464 14 0.623 0.233 0.981 0.964 42 0.74","0.124036505818367","null","null"
"TR","18","45","8","contour skeleton region point grid contour skeleton region","0.889 0.927 0.731 24 0.75 0.696 0.475 0.712","0.11283446848392487","null","null"
"TR","18","46","8","region point grid contour skeleton region point grid","0.933 35 0.561 0.119 0.525 0.564 17 0.72","0.11918032169342041","null","null"
"TR","18","47","16","region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.422 15 0.833 0.831 0.945 0.643 5 0.19 0.169 0.979 0.303 39 0.998 0.98 0.805 0.685","0.17476968467235565","null","null"
"TR","18","48","13","point grid contour skeleton region point grid contour skeleton region point grid contour","6 0.594 0.165 0.931 0.213 27 0.464 0.191 0.866 0.737 21 0.273 0.461","0.10542301088571548","null","null"
"TR","18","49","9","grid contour skeleton region point grid contour skeleton region","0.299 0.474 0.73 0.378 19 0.481 0.369 0.164 0.784","0.1671285629272461","null","null"
"TR","18","50","10","contour skeleton region point grid contour skeleton region point grid","0.322 0.217 0.352 29 0.844 0.533 0.127 0.317 23 0.839","0.1310916393995285","null","null"
"TR","18","51","11","grid contour skeleton region point grid contour skeleton region point grid","0.182 0.128 0.905 0.641 5 0.244 0.215 0.523 0.427 18 0.613","0.13993299007415771","null","null"
"TR","18","52","19","grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.237 0.951 0.727 0.38 24 0.788 0.452 0.787 0.384 38 0.74 0.284 0.584 0.636 8 0.764 0.903 0.753 0.209","0.15346351265907288","null","null"
"TR","18","53","12","point grid contour skeleton region point grid contour skeleton region point grid","32 0.926 0.554 0.697 0.817 26 0.209 0.579 0.958 0.881 37 0.233","0.1544945389032364","null","null"
"TR","18","54","17","region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point","0.136 18 0.49 0.382 0.768 0.66 30 0.969 0.278 0.78 0.136 16 0.535 0.981 0.273 0.23 12","0.15782463550567627","null","null"
"TR","18","55","14","skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.128 0.22 16 0.487 0.674 0.269 0.157 40 0.838 0.685 0.608 0.277 31 0.124","0.1388743817806244","null","null"
"TR","18","56","14","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","30 0.931 0.841 0.462 0.472 20 0.413 0.593 0.227 0.567 37 0.746 0.299 0.821","0.133966863155365","null","null"
"TR","18","57","6","point grid contour skeleton region point","34 0.443 0.675 0.135 0.468 22","0.1371215283870697","null","null"
"TR","18","58","2","grid contour","0.708 0.614","0.1374591737985611","null","null"
"TR","18","59","11","contour skeleton region point grid contour skeleton region point grid contour","0.888 0.699 0.681 8 0.192 0.451 0.856 0.103 36 0.622 0.832","0.16705608367919922","null","null"
"TR","18","60","14","grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.987 0.465 0.826 0.648 25 0.72 0.887 0.534 0.733 26 0.251 0.223 0.874 0.43","0.21628983318805695","null","null"
"TR","18","61","1","contour","0.6","0.1677037626504898","null","null"
"TR","18","62","9","contour skeleton region point grid contour skeleton region point","0.496 0.823 0.702 41 0.544 0.654 0.437 0.981 28","0.1541992425918579","null","null"
"TR","18","63","14","region point grid contour skeleton region point grid contour skeleton region point grid contour","0.558 19 0.383 0.366 0.141 0.27 31 0.429 0.936 0.89 0.149 34 0.813 0.43","0.1300559937953949","null","null"
"TR","18","64","18","contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.586 0.148 0.41 7 0.16 0.787 0.182 0.457 32 0.108 0.555 0.351 0.601 29 0.608 0.457 0.237 0.566","0.13877885043621063","null","null"
"TR","18","65","10","skeleton region point grid contour skeleton region point grid contour","0.391 0.605 31 0.247 0.247 0.329 0.635 22 0.971 0.625","0.1541999727487564","null","null"
"TR","18","66","5","skeleton region point grid contour","0.464 0.924 20 0.296 0.967","0.15958267450332642","null","null"
"TR","18","67","11","point grid contour skeleton region point grid contour skeleton region point","18 0.127 0.666 0.199 0.923 44 0.472 0.576 0.458 0.449 24","0.14576159417629242","null","null"
"TR","18","68","13","contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.66 0.816 0.207 44 0.719 0.402 0.98 0.952 13 0.934 0.512 0.853 0.344","0.13908930122852325","null","null"
"TR","18","69","17","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","30 0.624 0.209 0.269 0.439 23 0.604 0.415 0.885 0.469 28 0.872 0.9 0.188 0.292 15 0.685","0.13958849012851715","null","null"
"TR","18","70","15","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour","0.682 0.285 44 0.512 0.574 0.185 0.152 16 0.716 0.872 0.886 0.71 43 0.985 0.145","0.14140498638153076","null","null"
"TR","18","71","17","contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","0.516 0.729 0.26 33 0.348 0.886 0.76 0.631 40 0.194 0.877 0.678 0.847 44 0.852 0.324 0.599","0.11819080263376236","null","null"
"TR","18","72","11","point grid contour skeleton region point grid contour skeleton region point","33 0.127 0.971 0.954 0.911 14 0.623 0.507 0.197 0.348 12","0.143552765250206","null","null"
"TR","18","73","6","point grid contour skeleton region point","32 0.328 0.103 0.867 0.275 41","0.14081443846225739","null","null"
"TR","18","74","16","grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.321 0.801 0.399 0.157 49 0.536 0.459 0.928 0.576 50 0.869 0.353 0.714 0.408 27 0.706","0.23743677139282227","null","null"
"TR","18","75","10","point grid contour skeleton region point grid contour skeleton region","39 0.111 0.17 0.613 0.576 40 0.396 0.714 0.676 0.289","0.13698719441890717","null","null"
"TR","18","76","1","contour","0.266","0.1816714107990265","null","null"
"TR","18","77","2","region point","0.793 12","0.12500829994678497","null","null"
"TR","18","78","17","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","15 0.772 0.789 0.145 0.857 21 0.662 0.116 0.212 0.581 29 0.653 0.362 0.451 0.796 37 0.247","0.12632332742214203","null","null"
"TR","18","79","16","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","0.548 0.479 35 0.412 0.87 0.568 0.262 47 0.43 0.405 0.915 0.564 11 0.428 0.533 0.455","0.15984579920768738","null","null"
"TR","18","80","11","skeleton region point grid contour skeleton region point grid contour skeleton","0.788 0.184 19 0.922 0.791 0.802 0.806 48 0.162 0.131 0.889","0.1324109137058258","null","null"
"TR","18","81","16","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point","24 0.545 0.935 0.501 0.529 31 0.164 0.167 0.768 0.716 12 0.391 0.166 0.352 0.874 33","0.11055107414722443","null","null"
"TR","18","82","14","grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.13 0.999 0.824 0.44 23 0.337 0.754 0.24 0.913 36 0.837 0.667 0.989 0.521","0.1680639684200287","null","null"
"TR","18","83","8","grid contour skeleton region point grid contour skeleton","0.5 0.799 0.584 0.437 8 0.54 0.385 0.688","0.1443694531917572","null","null"
"TR","18","84","2","skeleton region","0.199 0.227","0.14912524819374084","null","null"
"TR","18","85","15","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour","0.283 0.345 17 0.909 0.327 0.996 0.339 7 0.984 0.896 0.403 0.163 9 0.548 0.655","0.13146069645881653","null","null"
"TR","18","86","9","grid contour skeleton region point grid contour skeleton region","0.255 0.837 0.201 0.945 35 0.546 0.825 0.907 0.664","0.1091221421957016","null","null"
"TR","18","87","5","grid contour skeleton region point","0.809 0.47 0.352 0.271 11","0.16551685333251953","null","null"
"TR","18","88","17","region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point","0.372 36 0.505 0.306 0.138 0.607 17 0.292 0.702 0.595 0.49 37 0.827 0.376 0.628 0.531 45","0.15530680119991302","null","null"
"TR","18","89","6","grid contour skeleton region point grid","0.38 0.205 0.131 0.398 19 0.705","0.12810112535953522","null","null"
"TR","18","90","7","contour skeleton region point grid contour skeleton","0.928 0.403 0.68 22 0.598 0.421 0.279","0.1846243441104889","null","null"
"TR","18","91","1","point","7","0.29609331488609314","null","null"
"TR","18","92","13","contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.57 0.263 0.709 48 0.248 0.962 0.932 0.741 29 0.773 0.684 0.202 0.593","0.14579035341739655","null","null"
"TR","18","93","16","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","0.248 0.158 16 0.762 0.728 0.218 0.667 33 0.589 0.843 0.35 0.328 19 0.124 0.724 0.514","0.1447511464357376","null","null"
"TR","18","94","3","contour skeleton region","0.116 0.577 0.465","0.1293451339006424","null","null"
"TR","18","95","6","point grid contour skeleton region point","47 0.715 0.516 0.391 0.527 29","0.13095161318778992","null","null"
"TR","18","96","14","skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.14 0.215 27 0.28 0.542 0.668 0.737 6 0.444 0.694 0.596 0.537 17 0.615","0.15287378430366516","null","null"
"TR","18","97","17","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.504 0.926 27 0.422 0.98 0.587 0.111 32 0.13 0.279 0.57 0.403 18 0.778 0.203 0.104 0.256","0.16368862986564636","null","null"
