"type","epoch","batch","shot","sparsity_mode","sparsity_value","loss","iou_cup","iou_disc"
"TR","8","32","14","skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.128 0.22 16 0.487 0.674 0.269 0.157 40 0.838 0.685 0.608 0.277 31 0.124","0.16650201380252838","null","null"
"TR","8","33","7","skeleton region point grid contour skeleton region","0.576 0.615 13 0.869 0.608 0.623 0.375","0.15086765587329865","null","null"
"TR","8","34","9","grid contour skeleton region point grid contour skeleton region","0.255 0.837 0.201 0.945 35 0.546 0.825 0.907 0.664","0.14144541323184967","null","null"
"TR","8","35","8","contour skeleton region point grid contour skeleton region","0.889 0.927 0.731 24 0.75 0.696 0.475 0.712","0.147661492228508","null","null"
"TR","8","36","8","grid contour skeleton region point grid contour skeleton","0.5 0.799 0.584 0.437 8 0.54 0.385 0.688","0.17357473075389862","null","null"
"TR","8","37","7","contour skeleton region point grid contour skeleton","0.928 0.403 0.68 22 0.598 0.421 0.279","0.17655587196350098","null","null"
"TR","8","38","18","contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.586 0.148 0.41 7 0.16 0.787 0.182 0.457 32 0.108 0.555 0.351 0.601 29 0.608 0.457 0.237 0.566","0.1748134344816208","null","null"
"TR","8","39","11","grid contour skeleton region point grid contour skeleton region point grid","0.408 0.416 0.811 0.535 9 0.783 0.436 0.606 0.833 43 0.684","0.14438822865486145","null","null"
"TR","8","40","16","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point","24 0.545 0.935 0.501 0.529 31 0.164 0.167 0.768 0.716 12 0.391 0.166 0.352 0.874 33","0.14481915533542633","null","null"
"TR","8","41","13","grid contour skeleton region point grid contour skeleton region point grid contour skeleton","0.434 0.819 0.833 0.231 22 0.555 0.23 0.547 0.758 17 0.812 0.231 0.458","0.19816485047340393","null","null"
"TR","8","42","2","skeleton region","0.199 0.227","0.23449000716209412","null","null"
"TR","8","43","15","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour","0.283 0.345 17 0.909 0.327 0.996 0.339 7 0.984 0.896 0.403 0.163 9 0.548 0.655","0.17727860808372498","null","null"
"TR","8","44","13","region point grid contour skeleton region point grid contour skeleton region point grid","0.286 11 0.242 0.759 0.61 0.366 44 0.467 0.6 0.557 0.657 18 0.62","0.15952351689338684","null","null"
"TR","8","45","12","point grid contour skeleton region point grid contour skeleton region point grid","32 0.926 0.554 0.697 0.817 26 0.209 0.579 0.958 0.881 37 0.233","0.18268397450447083","null","null"
"TR","8","46","10","point grid contour skeleton region point grid contour skeleton region","39 0.111 0.17 0.613 0.576 40 0.396 0.714 0.676 0.289","0.1633225679397583","null","null"
"TR","8","47","17","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","29 0.221 0.96 0.314 0.312 44 0.814 0.391 0.304 0.517 41 0.507 0.527 0.333 0.196 18 0.425","0.1855718344449997","null","null"
"TR","8","48","7","grid contour skeleton region point grid contour","0.488 0.987 0.138 0.74 48 0.101 0.731","0.2691490054130554","null","null"
"TR","8","49","19","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","26 0.912 0.289 0.44 0.48 14 0.769 0.754 0.344 0.367 44 0.423 0.533 0.859 0.699 18 0.113 0.141 0.959","0.19742223620414734","null","null"
"TR","8","50","14","skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.463 0.164 25 0.736 0.98 0.994 0.283 42 0.539 0.65 0.716 0.455 12 0.566","0.15840694308280945","null","null"
"TR","8","51","1","region","0.843","0.17655295133590698","null","null"
"TR","8","52","10","contour skeleton region point grid contour skeleton region point grid","0.314 0.334 0.349 14 0.238 0.649 0.588 0.888 10 0.337","0.22825345396995544","null","null"
"TR","8","53","1","contour","0.981","0.2061173915863037","null","null"
"TR","8","54","10","point grid contour skeleton region point grid contour skeleton region","25 0.778 0.565 0.788 0.261 38 0.513 0.457 0.398 0.153","0.20185983180999756","null","null"
"TR","8","55","13","contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.148 0.587 0.186 6 0.261 0.306 0.771 0.33 27 0.803 0.417 0.392 0.824","0.1829725205898285","null","null"
"TR","8","56","19","grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.237 0.951 0.727 0.38 24 0.788 0.452 0.787 0.384 38 0.74 0.284 0.584 0.636 8 0.764 0.903 0.753 0.209","0.16866248846054077","null","null"
"TR","8","57","9","grid contour skeleton region point grid contour skeleton region","0.299 0.474 0.73 0.378 19 0.481 0.369 0.164 0.784","0.19853070378303528","null","null"
"TR","8","58","1","contour","0.6","0.2024749517440796","null","null"
"TR","8","59","2","grid contour","0.708 0.614","0.2046792209148407","null","null"
"TR","8","60","10","contour skeleton region point grid contour skeleton region point grid","0.322 0.217 0.352 29 0.844 0.533 0.127 0.317 23 0.839","0.1534046232700348","null","null"
"TR","8","61","16","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","0.248 0.158 16 0.762 0.728 0.218 0.667 33 0.589 0.843 0.35 0.328 19 0.124 0.724 0.514","0.17901024222373962","null","null"
"TR","8","62","11","grid contour skeleton region point grid contour skeleton region point grid","0.182 0.128 0.905 0.641 5 0.244 0.215 0.523 0.427 18 0.613","0.1607976257801056","null","null"
"TR","8","63","14","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","30 0.931 0.841 0.462 0.472 20 0.413 0.593 0.227 0.567 37 0.746 0.299 0.821","0.17302989959716797","null","null"
"TR","8","64","11","point grid contour skeleton region point grid contour skeleton region point","18 0.127 0.666 0.199 0.923 44 0.472 0.576 0.458 0.449 24","0.19094018638134003","null","null"
"TR","8","65","15","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour","0.941 0.864 39 0.693 0.791 0.53 0.258 23 0.166 0.573 0.285 0.428 43 0.459 0.969","0.1585783064365387","null","null"
"TR","8","66","13","point grid contour skeleton region point grid contour skeleton region point grid contour","14 0.295 0.359 0.839 0.48 26 0.328 0.938 0.39 0.662 6 0.689 0.447","0.2805362343788147","null","null"
"TR","8","67","2","region point","0.793 12","0.16799917817115784","null","null"
"TR","8","68","6","grid contour skeleton region point grid","0.899 0.417 0.593 0.16 36 0.319","0.22603806853294373","null","null"
"TR","8","69","15","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour","0.682 0.285 44 0.512 0.574 0.185 0.152 16 0.716 0.872 0.886 0.71 43 0.985 0.145","0.17574554681777954","null","null"
"TR","8","70","6","grid contour skeleton region point grid","0.38 0.205 0.131 0.398 19 0.705","0.18684014678001404","null","null"
"TR","8","71","9","contour skeleton region point grid contour skeleton region point","0.496 0.823 0.702 41 0.544 0.654 0.437 0.981 28","0.2523159682750702","null","null"
"TR","8","72","5","grid contour skeleton region point","0.809 0.47 0.352 0.271 11","0.24176307022571564","null","null"
"TR","8","73","4","grid contour skeleton region","0.969 0.138 0.623 0.302","0.15800848603248596","null","null"
"TR","8","74","3","grid contour skeleton","0.479 0.692 0.818","0.25435376167297363","null","null"
"TR","8","75","18","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point","0.819 0.377 30 0.605 0.914 0.47 0.886 47 0.195 0.594 0.198 0.531 36 0.931 0.431 0.428 0.145 50","0.17013321816921234","null","null"
"TR","8","76","10","grid contour skeleton region point grid contour skeleton region point","0.996 0.303 0.553 0.498 46 0.279 0.143 0.476 0.83 44","0.18386125564575195","null","null"
"TR","8","77","1","contour","0.266","0.2154674232006073","null","null"
"TR","8","78","14","skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.14 0.215 27 0.28 0.542 0.668 0.737 6 0.444 0.694 0.596 0.537 17 0.615","0.22857503592967987","null","null"
"TR","8","79","17","contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","0.516 0.729 0.26 33 0.348 0.886 0.76 0.631 40 0.194 0.877 0.678 0.847 44 0.852 0.324 0.599","0.19182558357715607","null","null"
"TR","8","80","16","region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.422 15 0.833 0.831 0.945 0.643 5 0.19 0.169 0.979 0.303 39 0.998 0.98 0.805 0.685","0.24466554820537567","null","null"
"TR","8","81","6","point grid contour skeleton region point","7 0.873 0.964 0.37 0.728 19","0.15921762585639954","null","null"
"TR","8","82","11","contour skeleton region point grid contour skeleton region point grid contour","0.888 0.699 0.681 8 0.192 0.451 0.856 0.103 36 0.622 0.832","0.21319787204265594","null","null"
"TR","8","83","14","contour skeleton region point grid contour skeleton region point grid contour skeleton region point","0.122 0.99 0.114 45 0.633 0.763 0.57 0.934 45 0.817 0.228 0.192 0.657 9","0.15737812221050262","null","null"
"TR","8","84","11","grid contour skeleton region point grid contour skeleton region point grid","0.436 0.911 0.916 0.469 24 0.118 0.705 0.752 0.13 42 0.543","0.15363222360610962","null","null"
"TR","8","85","8","region point grid contour skeleton region point grid","0.933 35 0.561 0.119 0.525 0.564 17 0.72","0.1339731365442276","null","null"
"TR","8","86","7","grid contour skeleton region point grid contour","0.825 0.565 0.576 0.515 48 0.239 0.583","0.14682482182979584","null","null"
"TR","8","87","18","region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.173 18 0.175 0.479 0.921 0.592 39 0.434 0.275 0.421 0.464 14 0.623 0.233 0.981 0.964 42 0.74","0.13362938165664673","null","null"
"TR","8","88","19","region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour","0.627 38 0.384 0.471 0.544 0.536 47 0.618 0.165 0.274 0.101 11 0.566 0.624 0.916 0.503 32 0.22 0.645","0.16120721399784088","null","null"
"TR","8","89","1","region","0.179","0.18857266008853912","null","null"
"TR","8","90","17","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","15 0.772 0.789 0.145 0.857 21 0.662 0.116 0.212 0.581 29 0.653 0.362 0.451 0.796 37 0.247","0.1820337325334549","null","null"
"TR","8","91","11","point grid contour skeleton region point grid contour skeleton region point","33 0.127 0.971 0.954 0.911 14 0.623 0.507 0.197 0.348 12","0.2039879560470581","null","null"
"TR","8","92","1","point","29","0.18432371318340302","null","null"
"TR","8","93","17","region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point","0.136 18 0.49 0.382 0.768 0.66 30 0.969 0.278 0.78 0.136 16 0.535 0.981 0.273 0.23 12","0.2311459332704544","null","null"
"TR","8","94","1","contour","0.979","0.2831071615219116","null","null"
"TR","8","95","5","skeleton region point grid contour","0.464 0.924 20 0.296 0.967","0.18051177263259888","null","null"
"TR","8","96","3","contour skeleton region","0.116 0.577 0.465","0.13881902396678925","null","null"
"TR","8","97","8","contour skeleton region point grid contour skeleton region","0.914 0.678 0.423 25 0.139 0.229 0.766 0.694","0.1823987364768982","null","null"
"TR","8","98","14","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","13 0.303 0.965 0.659 0.999 7 0.351 0.857 0.179 0.11 29 0.976 0.194 0.255","0.1434231698513031","null","null"
"TR","8","99","13","skeleton region point grid contour skeleton region point grid contour skeleton region point","0.279 0.426 17 0.444 0.578 0.287 0.463 12 0.26 0.43 0.781 0.378 40","0.21049797534942627","null","null"
"TR","9","0","12","region point grid contour skeleton region point grid contour skeleton region point","0.17 11 0.703 0.997 0.601 0.849 28 0.272 0.545 0.172 0.675 8","0.14909885823726654","null","null"
"TR","9","1","14","skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.128 0.22 16 0.487 0.674 0.269 0.157 40 0.838 0.685 0.608 0.277 31 0.124","0.1647419035434723","null","null"
"TR","9","2","13","skeleton region point grid contour skeleton region point grid contour skeleton region point","0.279 0.426 17 0.444 0.578 0.287 0.463 12 0.26 0.43 0.781 0.378 40","0.1829540878534317","null","null"
"TR","9","3","18","region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.173 18 0.175 0.479 0.921 0.592 39 0.434 0.275 0.421 0.464 14 0.623 0.233 0.981 0.964 42 0.74","0.1389491707086563","null","null"
"TR","9","4","4","region point grid contour","0.932 14 0.106 0.282","0.14705750346183777","null","null"
"TR","9","5","9","grid contour skeleton region point grid contour skeleton region","0.299 0.474 0.73 0.378 19 0.481 0.369 0.164 0.784","0.19690299034118652","null","null"
"TR","9","6","16","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point","24 0.545 0.935 0.501 0.529 31 0.164 0.167 0.768 0.716 12 0.391 0.166 0.352 0.874 33","0.13242459297180176","null","null"
"TR","9","7","10","point grid contour skeleton region point grid contour skeleton region","25 0.778 0.565 0.788 0.261 38 0.513 0.457 0.398 0.153","0.1752185970544815","null","null"
"TR","9","8","8","region point grid contour skeleton region point grid","0.933 35 0.561 0.119 0.525 0.564 17 0.72","0.1222795695066452","null","null"
"TR","9","9","13","contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.57 0.263 0.709 48 0.248 0.962 0.932 0.741 29 0.773 0.684 0.202 0.593","0.17618420720100403","null","null"
"TR","9","10","11","contour skeleton region point grid contour skeleton region point grid contour","0.888 0.699 0.681 8 0.192 0.451 0.856 0.103 36 0.622 0.832","0.20469681918621063","null","null"
"TR","9","11","13","grid contour skeleton region point grid contour skeleton region point grid contour skeleton","0.434 0.819 0.833 0.231 22 0.555 0.23 0.547 0.758 17 0.812 0.231 0.458","0.2166309356689453","null","null"
"TR","9","12","12","grid contour skeleton region point grid contour skeleton region point grid contour","0.136 0.407 0.313 0.373 6 0.773 0.776 0.164 0.963 24 0.748 0.633","0.15486596524715424","null","null"
"TR","9","13","1","region","0.843","0.20586630702018738","null","null"
"TR","9","14","6","point grid contour skeleton region point","47 0.715 0.516 0.391 0.527 29","0.15649116039276123","null","null"
"TR","9","15","15","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour","0.682 0.285 44 0.512 0.574 0.185 0.152 16 0.716 0.872 0.886 0.71 43 0.985 0.145","0.15626169741153717","null","null"
"TR","9","16","14","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","30 0.931 0.841 0.462 0.472 20 0.413 0.593 0.227 0.567 37 0.746 0.299 0.821","0.1539275348186493","null","null"
"TR","9","17","16","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","0.548 0.479 35 0.412 0.87 0.568 0.262 47 0.43 0.405 0.915 0.564 11 0.428 0.533 0.455","0.18849310278892517","null","null"
"TR","9","18","15","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour","0.283 0.345 17 0.909 0.327 0.996 0.339 7 0.984 0.896 0.403 0.163 9 0.548 0.655","0.1588577926158905","null","null"
"TR","9","19","10","contour skeleton region point grid contour skeleton region point grid","0.314 0.334 0.349 14 0.238 0.649 0.588 0.888 10 0.337","0.2663722634315491","null","null"
"TR","9","20","11","point grid contour skeleton region point grid contour skeleton region point","33 0.127 0.971 0.954 0.911 14 0.623 0.507 0.197 0.348 12","0.20542311668395996","null","null"
"TR","9","21","17","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","29 0.221 0.96 0.314 0.312 44 0.814 0.391 0.304 0.517 41 0.507 0.527 0.333 0.196 18 0.425","0.17847827076911926","null","null"
"TR","9","22","16","region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.422 15 0.833 0.831 0.945 0.643 5 0.19 0.169 0.979 0.303 39 0.998 0.98 0.805 0.685","0.23588712513446808","null","null"
"TR","9","23","10","grid contour skeleton region point grid contour skeleton region point","0.996 0.303 0.553 0.498 46 0.279 0.143 0.476 0.83 44","0.1859627664089203","null","null"
"TR","9","24","6","grid contour skeleton region point grid","0.899 0.417 0.593 0.16 36 0.319","0.20705559849739075","null","null"
"TR","9","25","11","point grid contour skeleton region point grid contour skeleton region point","18 0.127 0.666 0.199 0.923 44 0.472 0.576 0.458 0.449 24","0.16753926873207092","null","null"
"TR","9","26","16","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","0.248 0.158 16 0.762 0.728 0.218 0.667 33 0.589 0.843 0.35 0.328 19 0.124 0.724 0.514","0.1846548616886139","null","null"
"TR","9","27","2","skeleton region","0.155 0.953","0.21716567873954773","null","null"
"TR","9","28","15","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour","0.941 0.864 39 0.693 0.791 0.53 0.258 23 0.166 0.573 0.285 0.428 43 0.459 0.969","0.1460975706577301","null","null"
"TR","9","29","2","skeleton region","0.199 0.227","0.2225179672241211","null","null"
"TR","9","30","11","grid contour skeleton region point grid contour skeleton region point grid","0.182 0.128 0.905 0.641 5 0.244 0.215 0.523 0.427 18 0.613","0.16671140491962433","null","null"
"TR","9","31","6","point grid contour skeleton region point","32 0.328 0.103 0.867 0.275 41","0.17938879132270813","null","null"
"TR","9","32","12","contour skeleton region point grid contour skeleton region point grid contour skeleton","0.316 0.74 0.934 37 0.179 0.559 0.147 0.965 20 0.615 0.14 0.946","0.2003823071718216","null","null"
"TR","9","33","10","contour skeleton region point grid contour skeleton region point grid","0.322 0.217 0.352 29 0.844 0.533 0.127 0.317 23 0.839","0.1583661139011383","null","null"
"TR","9","34","8","skeleton region point grid contour skeleton region point","0.832 0.609 10 0.681 0.672 0.375 0.274 38","0.16358643770217896","null","null"
"TR","9","35","8","point grid contour skeleton region point grid contour","16 0.924 0.519 0.248 0.803 32 0.817 0.569","0.19662681221961975","null","null"
"TR","9","36","7","skeleton region point grid contour skeleton region","0.576 0.615 13 0.869 0.608 0.623 0.375","0.15279540419578552","null","null"
"TR","9","37","8","contour skeleton region point grid contour skeleton region","0.914 0.678 0.423 25 0.139 0.229 0.766 0.694","0.1893855631351471","null","null"
"TR","9","38","14","grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.987 0.465 0.826 0.648 25 0.72 0.887 0.534 0.733 26 0.251 0.223 0.874 0.43","0.22468948364257812","null","null"
"TR","9","39","19","grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.237 0.951 0.727 0.38 24 0.788 0.452 0.787 0.384 38 0.74 0.284 0.584 0.636 8 0.764 0.903 0.753 0.209","0.1812819093465805","null","null"
"TR","9","40","17","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","15 0.772 0.789 0.145 0.857 21 0.662 0.116 0.212 0.581 29 0.653 0.362 0.451 0.796 37 0.247","0.1375005692243576","null","null"
"TR","9","41","11","skeleton region point grid contour skeleton region point grid contour skeleton","0.788 0.184 19 0.922 0.791 0.802 0.806 48 0.162 0.131 0.889","0.12810879945755005","null","null"
"TR","9","42","10","contour skeleton region point grid contour skeleton region point grid","0.317 0.12 0.128 13 0.531 0.151 0.565 0.68 9 0.66","0.15559442341327667","null","null"
"TR","9","43","2","skeleton region","0.655 0.922","0.43546628952026367","null","null"
"TR","9","44","17","region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point","0.372 36 0.505 0.306 0.138 0.607 17 0.292 0.702 0.595 0.49 37 0.827 0.376 0.628 0.531 45","0.21082529425621033","null","null"
"TR","9","45","14","grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.13 0.999 0.824 0.44 23 0.337 0.754 0.24 0.913 36 0.837 0.667 0.989 0.521","0.16280826926231384","null","null"
"TR","9","46","3","contour skeleton region","0.116 0.577 0.465","0.1516847163438797","null","null"
"TR","9","47","1","contour","0.981","0.18378962576389313","null","null"
"TR","9","48","19","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","26 0.912 0.289 0.44 0.48 14 0.769 0.754 0.344 0.367 44 0.423 0.533 0.859 0.699 18 0.113 0.141 0.959","0.21610930562019348","null","null"
"TR","9","49","13","region point grid contour skeleton region point grid contour skeleton region point grid","0.286 11 0.242 0.759 0.61 0.366 44 0.467 0.6 0.557 0.657 18 0.62","0.17856204509735107","null","null"
"TR","9","50","14","region point grid contour skeleton region point grid contour skeleton region point grid contour","0.558 19 0.383 0.366 0.141 0.27 31 0.429 0.936 0.89 0.149 34 0.813 0.43","0.20448699593544006","null","null"
"TR","9","51","17","contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","0.516 0.729 0.26 33 0.348 0.886 0.76 0.631 40 0.194 0.877 0.678 0.847 44 0.852 0.324 0.599","0.1540563404560089","null","null"
"TR","9","52","13","contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.148 0.587 0.186 6 0.261 0.306 0.771 0.33 27 0.803 0.417 0.392 0.824","0.1816360503435135","null","null"
"TR","9","53","4","grid contour skeleton region","0.969 0.138 0.623 0.302","0.14590062201023102","null","null"
"TR","9","54","2","grid contour","0.708 0.614","0.17331185936927795","null","null"
"TR","9","55","18","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point","0.819 0.377 30 0.605 0.914 0.47 0.886 47 0.195 0.594 0.198 0.531 36 0.931 0.431 0.428 0.145 50","0.18398097157478333","null","null"
"TR","9","56","14","skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.463 0.164 25 0.736 0.98 0.994 0.283 42 0.539 0.65 0.716 0.455 12 0.566","0.1478952318429947","null","null"
"TR","9","57","5","skeleton region point grid contour","0.464 0.924 20 0.296 0.967","0.2253498136997223","null","null"
"TR","9","58","1","point","7","0.615479588508606","null","null"
"TR","9","59","6","point grid contour skeleton region point","34 0.443 0.675 0.135 0.468 22","0.19675412774085999","null","null"
"TR","9","60","1","region","0.179","0.1696249544620514","null","null"
"TR","9","61","7","grid contour skeleton region point grid contour","0.825 0.565 0.576 0.515 48 0.239 0.583","0.1892831027507782","null","null"
"TR","9","62","11","grid contour skeleton region point grid contour skeleton region point grid","0.408 0.416 0.811 0.535 9 0.783 0.436 0.606 0.833 43 0.684","0.18860545754432678","null","null"
"TR","9","63","1","contour","0.979","0.28376272320747375","null","null"
"TR","9","64","8","skeleton region point grid contour skeleton region point","0.968 0.926 30 0.71 0.569 0.577 0.615 13","0.226674884557724","null","null"
"TR","9","65","8","grid contour skeleton region point grid contour skeleton","0.5 0.799 0.584 0.437 8 0.54 0.385 0.688","0.18538251519203186","null","null"
"TR","9","66","6","point grid contour skeleton region point","7 0.873 0.964 0.37 0.728 19","0.18832096457481384","null","null"
"TR","9","67","17","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.504 0.926 27 0.422 0.98 0.587 0.111 32 0.13 0.279 0.57 0.403 18 0.778 0.203 0.104 0.256","0.28440219163894653","null","null"
"TR","9","68","14","contour skeleton region point grid contour skeleton region point grid contour skeleton region point","0.122 0.99 0.114 45 0.633 0.763 0.57 0.934 45 0.817 0.228 0.192 0.657 9","0.21383599936962128","null","null"
"TR","9","69","7","contour skeleton region point grid contour skeleton","0.928 0.403 0.68 22 0.598 0.421 0.279","0.20823140442371368","null","null"
"TR","9","70","12","point grid contour skeleton region point grid contour skeleton region point grid","32 0.926 0.554 0.697 0.817 26 0.209 0.579 0.958 0.881 37 0.233","0.21764488518238068","null","null"
"TR","9","71","17","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","30 0.624 0.209 0.269 0.439 23 0.604 0.415 0.885 0.469 28 0.872 0.9 0.188 0.292 15 0.685","0.20183828473091125","null","null"
"TR","9","72","10","skeleton region point grid contour skeleton region point grid contour","0.391 0.605 31 0.247 0.247 0.329 0.635 22 0.971 0.625","0.19387587904930115","null","null"
"TR","9","73","8","contour skeleton region point grid contour skeleton region","0.889 0.927 0.731 24 0.75 0.696 0.475 0.712","0.16743038594722748","null","null"
"TR","9","74","13","contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.66 0.816 0.207 44 0.719 0.402 0.98 0.952 13 0.934 0.512 0.853 0.344","0.18021556735038757","null","null"
"TR","9","75","5","grid contour skeleton region point","0.809 0.47 0.352 0.271 11","0.2526375353336334","null","null"
"TR","9","76","1","contour","0.6","0.20753827691078186","null","null"
"TR","9","77","19","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","48 0.757 0.336 0.534 0.202 34 0.675 0.555 0.254 0.517 14 0.782 0.534 0.588 0.734 48 0.198 0.117 0.115","0.1747884601354599","null","null"
"TR","9","78","1","point","10","0.34169840812683105","null","null"
"TR","9","79","11","grid contour skeleton region point grid contour skeleton region point grid","0.436 0.911 0.916 0.469 24 0.118 0.705 0.752 0.13 42 0.543","0.18886761367321014","null","null"
"TR","9","80","2","region point","0.793 12","0.16671666502952576","null","null"
"TR","9","81","17","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","7 0.699 0.636 0.238 0.752 6 0.934 0.671 0.9 0.807 38 0.511 0.193 0.516 0.372 41 0.822","0.2248755246400833","null","null"
"TR","9","82","14","skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.14 0.215 27 0.28 0.542 0.668 0.737 6 0.444 0.694 0.596 0.537 17 0.615","0.19973856210708618","null","null"
"TR","9","83","17","region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point","0.136 18 0.49 0.382 0.768 0.66 30 0.969 0.278 0.78 0.136 16 0.535 0.981 0.273 0.23 12","0.2151978462934494","null","null"
"TR","9","84","13","point grid contour skeleton region point grid contour skeleton region point grid contour","14 0.295 0.359 0.839 0.48 26 0.328 0.938 0.39 0.662 6 0.689 0.447","0.29735806584358215","null","null"
"TR","9","85","9","grid contour skeleton region point grid contour skeleton region","0.255 0.837 0.201 0.945 35 0.546 0.825 0.907 0.664","0.15794412791728973","null","null"
"TR","9","86","14","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","13 0.303 0.965 0.659 0.999 7 0.351 0.857 0.179 0.11 29 0.976 0.194 0.255","0.15503418445587158","null","null"
"TR","9","87","18","contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.586 0.148 0.41 7 0.16 0.787 0.182 0.457 32 0.108 0.555 0.351 0.601 29 0.608 0.457 0.237 0.566","0.2138509452342987","null","null"
"TR","9","88","6","grid contour skeleton region point grid","0.38 0.205 0.131 0.398 19 0.705","0.17283783853054047","null","null"
"TR","9","89","16","grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.321 0.801 0.399 0.157 49 0.536 0.459 0.928 0.576 50 0.869 0.353 0.714 0.408 27 0.706","0.26147931814193726","null","null"
"TR","9","90","10","point grid contour skeleton region point grid contour skeleton region","39 0.111 0.17 0.613 0.576 40 0.396 0.714 0.676 0.289","0.1477063000202179","null","null"
"TR","9","91","1","point","29","0.16299226880073547","null","null"
"TR","9","92","8","grid contour skeleton region point grid contour skeleton","0.145 0.209 0.937 0.132 24 0.548 0.84 0.325","0.20138950645923615","null","null"
"TR","9","93","5","grid contour skeleton region point","0.677 0.328 0.996 0.847 19","0.17294585704803467","null","null"
"TR","9","94","13","point grid contour skeleton region point grid contour skeleton region point grid contour","6 0.594 0.165 0.931 0.213 27 0.464 0.191 0.866 0.737 21 0.273 0.461","0.1481187492609024","null","null"
"TR","9","95","7","grid contour skeleton region point grid contour","0.488 0.987 0.138 0.74 48 0.101 0.731","0.2404857575893402","null","null"
"TR","9","96","1","contour","0.266","0.19214074313640594","null","null"
"TR","9","97","3","grid contour skeleton","0.479 0.692 0.818","0.32013511657714844","null","null"
"TR","9","98","9","contour skeleton region point grid contour skeleton region point","0.496 0.823 0.702 41 0.544 0.654 0.437 0.981 28","0.3057346045970917","null","null"
"TR","9","99","19","region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour","0.627 38 0.384 0.471 0.544 0.536 47 0.618 0.165 0.274 0.101 11 0.566 0.624 0.916 0.503 32 0.22 0.645","0.15294334292411804","null","null"
"VL","9","0","5","point","13","0.30610042810440063","0.5628","0.8543"
"VL","9","1","5","point","25","0.2630416750907898","0.5154","0.8706"
"VL","9","2","5","point","37","0.3303099274635315","0.5433","0.8306"
"VL","9","3","5","grid","0.25","0.32520705461502075","0.6272","0.835"
"VL","9","4","5","grid","0.5","0.2550486624240875","0.6757","0.8593"
